section_name	web_url	pub_date	snippet
Business Day	https://www.nytimes.com/reuters/2017/07/07/business/07reuters-britain-economy-niesr.html	2017-07-07T12:33:29+0000	British economic growth barely improved during the second quarter after a slow start to the year, the National Institute of Economic and Social Research said on Friday, after a disappointing batch of official data....
World	https://www.nytimes.com/aponline/2017/07/07/world/asia/ap-as-pakistan.html	2017-07-07T12:30:45+0000	Pakistan's foreign ministry has praised the United Nations for imposing sanctions on a splinter group of the Pakistani Taliban, which is linked to deadly attacks in the country....
World	https://www.nytimes.com/reuters/2017/07/07/world/americas/07reuters-mexico-archaeology-aztecs-exclusive.html	2017-07-07T12:27:30+0000	A sacrificial wolf elaborately&#160;adorned with some of the finest Aztec gold ever found and buried more than five centuries ago has come to light in the heart of downtown Mexico City, once home to the Aztec empire's holiest shrines....
World	https://www.nytimes.com/reuters/2017/07/07/world/07reuters-southsudan-budget.html	2017-07-07T12:24:31+0000	War-ravaged South Sudan needs donors to fund more than a third of its next budget, the finance minister said, but countries are reluctant due to corruption and conflict....
World	https://www.nytimes.com/2017/07/07/world/asia/north-korea-weapons.html	2017-07-07T12:19:52+0000	The best that Washington can do, analysts say, is freeze the program in place....
Business Day	https://www.nytimes.com/2017/07/07/business/dealbook/warren-buffett-energy-future-oncor.html	2017-07-07T12:13:27+0000	The deal would augment Berkshire Hathaway Energy, whose collection of utilities delivers power to 11.6 million customers across the West and Midwest....
World	https://www.nytimes.com/aponline/2017/07/07/world/europe/ap-eu-russia-opposition.html	2017-07-07T12:09:51+0000	Russian opposition leader Alexei Navalny was released from jail Friday after serving 25 days for organizing a wave of protests....
World	https://www.nytimes.com/aponline/2017/07/07/world/europe/ap-eu-trump-putin-30-minutes.html	2017-07-07T12:00:43+0000	So many issues, so little time. Donald Trump and Vladimir Putin have a scheduled half-hour meeting in Hamburg on Friday and a world of weighty topics to discuss, from the war in Syria to North Korea's saber-rattling to Moscow's alleged influence i...
Business Day	https://www.nytimes.com/reuters/2017/07/07/business/07reuters-usa-autos-auction.html	2017-07-07T12:00:30+0000	Two lanes apart at a noisy, fast-paced auto auction near Detroit, two vehicles show why major U.S. automakers have a problem with used cars....
World	https://www.nytimes.com/interactive/2017/07/07/world/europe/uk-buildings-fire-grenfell.html	2017-07-07T12:00:22+0000	Over 100 buildings in Britain have failed fire tests undertaken after the Grenfell Tower fire....
Business Day	https://www.nytimes.com/reuters/2017/07/07/business/07reuters-ecb-banks-ethics.html	2017-07-07T11:54:30+0000	The European Union's ethics watchdog is quizzing the President of the European Central Bank, Mario Draghi, over his and the ECB's involvement in an exclusive forum with bankers and fund managers....
World	https://www.nytimes.com/aponline/2017/07/07/world/asia/ap-as-thailand-ivory-trade.html	2017-07-07T11:51:47+0000	Efforts by Thailand's government to curb sales of ivory have been successful following criticism of widespread trafficking in the country, police and conservationists said....
World	https://www.nytimes.com/reuters/2017/07/07/world/asia/07reuters-vietnam-dissident.html	2017-07-07T11:51:28+0000	Vietnamese police have arrested a blogger for posting anti-state material on the internet, his mother said on Friday, as part of a crackdown on critics of the country's Communist rulers....
World	https://www.nytimes.com/reuters/2017/07/07/world/europe/07reuters-cyprus-conflict-turkey-test.html	2017-07-07T11:45:37+0000	Turkey will do everything within the framework of international law to defend the rights of Turkish Cypriots, Prime Minister Binali Yildirim said on Friday, as a reunification deal on ethnically split Cyprus collapsed....
World	https://www.nytimes.com/reuters/2017/07/07/world/europe/07reuters-cyprus-conflict-turkey.html	2017-07-07T11:45:34+0000	Turkey will do everything within the framework of international law to defend the rights of Turkish Cypriots, Prime Minister Binali Yildirim said on Friday, as a reunification deal on ethnically split Cyprus collapsed....
World	https://www.nytimes.com/aponline/2017/07/07/world/middleeast/ap-ml-qatar-the-latest.html	2017-07-07T11:43:00+0000	The Latest on Qatar developments (all times local):...
Business Day	https://www.nytimes.com/reuters/2017/07/07/business/07reuters-usa-stocks.html	2017-07-07T11:36:41+0000	Wall Street stocks closed on a high note Friday, with the S&amp;P 500 index posting its best gain in six sessions on the heels of a U.S. payrolls report that gave investors more confidence in the strength of the U.S. economy....
World	https://www.nytimes.com/reuters/2017/07/07/world/europe/07reuters-italy-housecollapse.html	2017-07-07T11:36:29+0000	Part of a four-storey apartment block near the Italian port city of Naples collapsed on Friday, leaving eight people missing, rescue workers said....
World	https://www.nytimes.com/reuters/2017/07/07/world/europe/07reuters-sweden-attacks-verdict.html	2017-07-07T11:30:34+0000	Three men with ties to the Swedish neo-Nazi movement were sentenced on Friday to up to eight and a half years in prison for bomb attacks in western Sweden over the past year....
World	https://www.nytimes.com/aponline/2017/07/07/world/africa/ap-af-zambia-political-tensions.html	2017-07-07T11:18:52+0000	These are edgy times in Zambia, once considered one of Africa's most stable democracies....
Business Day	https://www.nytimes.com/reuters/2017/07/07/business/07reuters-china-economy-policy.html	2017-07-07T11:18:37+0000	China's economy will maintain steady and improving momentum in the second half of this year, but it still faces many difficulties, state radio quoted Premier Li Keqiang as saying on Friday....
Business Day	https://www.nytimes.com/reuters/2017/07/07/business/07reuters-volkswagen-autonomous-kuka.html	2017-07-07T11:18:33+0000	German carmaker Volkswagen and robot maker Kuka are expanding a cooperation to develop ways that robots can help drivers of electric and autonomous vehicles, Volkswagen said in a statement on Friday....
World	https://www.nytimes.com/reuters/2017/07/07/world/europe/07reuters-g20-germany-blackbloc.html	2017-07-07T11:15:33+0000	For the 1,000 hard-left militants who wreaked havoc on the streets of Hamburg, German Chancellor Angela Merkel could not have chosen a better location to hold the G20 summit....
World	https://www.nytimes.com/aponline/2017/07/07/world/middleeast/ap-ml-iraq-the-latest.html	2017-07-07T11:12:58+0000	The Latest on developments in Iraq:...
World	https://www.nytimes.com/reuters/2017/07/07/world/europe/07reuters-russia-politics-navalny-release.html	2017-07-07T11:06:28+0000	Kremlin critic Alexei Navalny was released from a Moscow prison on Friday, his spokeswoman said, after completing a 25-day sentence for repeatedly violating the law on organizing public meetings....
World	https://www.nytimes.com/aponline/2017/07/07/world/europe/ap-ten-wimbledon-the-latest.html	2017-07-07T11:03:58+0000	The Latest from Wimbledon (all times local):...
World	https://www.nytimes.com/reuters/2017/07/07/world/europe/07reuters-usa-ukraine-volker.html	2017-07-07T11:03:29+0000	U.S. Secretary of State Rex Tillerson said on Friday he had chosen an envoy to lead U.S. diplomacy on the Ukraine crisis, adding that he had moved to fill the position at the urging of Russia's leader....
World	https://www.nytimes.com/reuters/2017/07/07/world/asia/07reuters-hongkong-ivory.html	2017-07-07T11:00:30+0000	Authorities in Hong Kong this week made their largest haul of contraband ivory in more than 30 years, amid surging illegal wildlife seizures fuelled by lax regulations and buoyant demand from mainland China....
Business Day	https://www.nytimes.com/2017/07/07/business/don-mal-vena-solutions-on-pursuit-of-making-your-numbers.html	2017-07-07T11:00:14+0000	The chief executive of Vena Solutions, a software firm, says he asks job candidates about sacrifices they would be willing to make to meet their goals....
World	https://www.nytimes.com/2017/07/07/world/asia/hong-kong-joshua-wong-censorship.html	2017-07-07T10:55:10+0000	The group, based in New York, said a decision to keep the democracy campaigner Joshua Wong from speaking at a Hong Kong book event was an “error in judgment.”...
World	https://www.nytimes.com/aponline/2017/07/07/world/europe/ap-eu-germany-g20-protests.html	2017-07-07T10:54:56+0000	Anti-globalization activists clashed violently with police across the German port city of Hamburg all day Friday, setting cars ablaze, throwing bottles and trying to enter the convention center where Group of 20 leaders tackled topics like interna...
Business Day	https://www.nytimes.com/reuters/2017/07/07/business/07reuters-global-economy-outlook.html	2017-07-07T10:54:36+0000	A significant pickup in inflation still remains tantalisingly out of reach in most developed economies -- aside from asset prices -- yet several central banks are leaning towards launching or stepping up efforts that could slow it down....
World	https://www.nytimes.com/reuters/2017/07/07/world/europe/07reuters-cyprus-conflict.html	2017-07-07T10:54:33+0000	The best chance in generations to end the partition of Cyprus collapsed in acrimony early on Friday, throwing the prospect of any reunification between Greek and Turkish Cypriots into disarray....
World	https://www.nytimes.com/aponline/2017/07/07/world/asia/ap-as-pakistan-deadly-fire.html	2017-07-07T10:51:59+0000	A spokesman for Pakistan's oil and gas regulatory body says the agency has ordered a local subsidiary of Royal Dutch Shell to pay about 250 million rupees ($2.4 million) in compensation and damages for last month's fuel truck fire that killed 215 ...
Business Day	https://www.nytimes.com/reuters/2017/07/07/business/07reuters-eurozone-bonds.html	2017-07-07T10:51:29+0000	Euro zone government bond yields edged higher on Friday, adding to heavy losses earlier in the week as investors reassess the outlook for fixed income on perceptions that an era of ultra-cheap money is gradually ending....
Business Day	https://www.nytimes.com/reuters/2017/07/07/business/07reuters-ukraine-ebrd-reform.html	2017-07-07T10:48:36+0000	Ukraine could unlock some $50 billion (38.71 billion pounds) of collateral for lending to the country's agricultural industry by overhauling its land legislation, Francis Malige, Managing Director at the European Bank for Reconstruction and Develo...
Business Day	https://www.nytimes.com/reuters/2017/07/07/business/07reuters-gambia-economy.html	2017-07-07T10:48:29+0000	Chinese and French companies are bidding to help Gambia build up its Atlantic port Banjul to be what industry sources say could be a rival to neighbouring Senegal's Dakar....
World	https://www.nytimes.com/aponline/2017/07/07/world/europe/ap-eu-britain-economy.html	2017-07-07T10:46:14+0000	A raft of disappointing British economic figures on Friday reinforced concerns that this year's slowdown has broadened across sectors and extended into the second quarter of the year, when the country finally began high-level negotiations over its...
World	https://www.nytimes.com/reuters/2017/07/07/world/middleeast/07reuters-turkey-security-islamic-state.html	2017-07-07T10:45:40+0000	Turkish police have detained 29 suspected Islamic State militants in Istanbul, 22 of them foreign nationals, believed to be preparing to travel to Syria, the state-run Anadolu news agency said on Friday....
World	https://www.nytimes.com/reuters/2017/07/07/world/middleeast/07reuters-mideast-crisis-iraq-mosul.html	2017-07-07T10:45:38+0000	Islamic State militants attacked a village south of Mosul, killing several people including two journalists, even as they were about to lose their last redoubt in the city to an Iraqi military onslaught, security sources said on Friday....
Business Day	https://www.nytimes.com/reuters/2017/07/07/business/07reuters-norway-gas-engie.html	2017-07-07T10:45:33+0000	Norway's Gjoea oil and gas field is back in production and is expected to ramp up to full production by July 9, a spokeswoman for operator Engie said on Friday....
World	https://www.nytimes.com/aponline/2017/07/07/world/africa/ap-af-ghana-trapped-miners.html	2017-07-07T10:40:07+0000	Ghana's government says it has stopped rescue operations at an illegal mining site and that 22 miners trapped underground are dead....
World	https://www.nytimes.com/reuters/2017/07/07/world/americas/07reuters-weather-elnino.html	2017-07-07T10:39:42+0000	The likelihood of El Nino weather conditions developing in the Pacific Ocean in the rest of 2017 is about 35-45 percent, rather than the 50-60 percent chance foreseen in April, the U.N.'s World Meteorological Agency said on Friday....
World	https://www.nytimes.com/reuters/2017/07/07/world/asia/07reuters-northkorea-france.html	2017-07-07T10:39:39+0000	France's foreign ministry on Friday warned its citizens to avoid all but essential travel to North Korea given the heightened tensions in the region....
Business Day	https://www.nytimes.com/reuters/2017/07/07/business/07reuters-britain-eu-france.html	2017-07-07T10:39:34+0000	French authorities on Friday stepped up efforts to attract London banks to Paris after Brexit by pledging to cut labour costs and ensure they do not face tougher regulations than European rivals....
World	https://www.nytimes.com/aponline/2017/07/07/world/middleeast/ap-ml-syria.html	2017-07-07T10:33:58+0000	Islamic State militants fought on Friday to repel the advance of U.S.-backed Syrian forces, days after they inched closer to the heart of the extremist group's de facto capital of Raqqa....
World	https://www.nytimes.com/aponline/2017/07/07/world/europe/ap-eu-cyprus-peace-talks.html	2017-07-07T10:33:55+0000	A U.N. spokeswoman says the Security Council will receive a report on Cyprus in the coming days after the collapse of the latest diplomatic effort to reunify the long-divided Mediterranean island....
World	https://www.nytimes.com/aponline/2017/07/07/world/europe/ap-eu-poland-unesco-hebron.html	2017-07-07T10:30:58+0000	The U.N. cultural agency on Friday declared the old city in the West Bank town of Hebron as a Palestinian world heritage site, a decision that outraged Israeli officials who say the move negated the deep Jewish ties to the biblical town and its an...
World	https://www.nytimes.com/reuters/2017/07/07/world/asia/07reuters-usa-china-southchinasea-ministry.html	2017-07-07T10:21:37+0000	China's Defence Ministry said on Friday the military will resolutely safeguard the country's sovereignty and security, after two U.S bombers flew over the disputed South China Sea....
Business Day	https://www.nytimes.com/reuters/2017/07/07/business/07reuters-toshiba-accounting.html	2017-07-07T10:21:30+0000	As the $18 billion sale of Toshiba Corp's memory chip unit to a government-approved consortium falters, some bankers and potential investors are pressing the board to seriously consider alternatives, people with direct knowledge of the sale proces...
Business Day	https://www.nytimes.com/reuters/2017/07/07/business/07reuters-toshiba-accounting-analysis.html	2017-07-07T10:18:31+0000	As the $18 billion (13.93 billion pounds) sale of Toshiba Corp's memory chip unit to a government-approved consortium falters, some bankers and potential investors are pressing the board to seriously consider alternatives, people with direct knowl...
World	https://www.nytimes.com/aponline/2017/07/07/world/africa/ap-af-south-africa-glove-uproar.html	2017-07-07T10:15:50+0000	A beaming Miss South Africa was photographed with children at a soup kitchen in what was supposed to be a feel-good charity event. But she ended up fending off accusations of racism for wearing gloves while interacting with black children....
World	https://www.nytimes.com/aponline/2017/07/07/world/europe/ap-eu-britain-sick-baby.html	2017-07-07T10:15:48+0000	A London children's hospital on Friday asked a British court to assess new evidence about the condition of Charlie Gard, a terminally ill baby at the center of a legal battle that has drawn international attention....
World	https://www.nytimes.com/reuters/2017/07/07/world/europe/07reuters-turkey-security-companies.html	2017-07-07T10:15:41+0000	Turkish authorities have seized or appointed an administrator to 965 companies with total annual sales of some 21.9 billion lira ($6 billion) in the year since an attempted coup in July 2016, Deputy Prime Minister Nurettin Canikli said on Friday....
Business Day	https://www.nytimes.com/reuters/2017/07/07/business/07reuters-ukraine-imf-reform.html	2017-07-07T10:15:37+0000	It is time for Kiev to show political will and privatise state-owned companies, the International Monetary Fund's (IMF) mission chief to the country said on Friday, though land reform needs more discussion and it could wait until the next review....
Business Day	https://www.nytimes.com/reuters/2017/07/07/business/07reuters-vanke-sharesale.html	2017-07-07T10:15:29+0000	An unnamed institutional investor launched a selldown worth about $260 million (201.27 million pounds) in China Vanke Co Ltd, China's second-largest property developer, IFR reported on Friday, citing a term sheet....
World	https://www.nytimes.com/reuters/2017/07/07/world/europe/07reuters-g20-germany-protests.html	2017-07-07T10:12:37+0000	Police gained the upper hand in Hamburg early on Saturday morning after a day of running clashes with anti-capitalist protesters seeking to disrupt the city's G20 summit of global leaders....
Business Day	https://www.nytimes.com/reuters/2017/07/07/business/07reuters-saudi-aramco-pertamina.html	2017-07-07T10:12:31+0000	Saudi Aramco &lt;IPO-ARMO.SE&gt; CEO Amin Nasser met Pertamina [PERTM.UL] boss Elia Massa Manik in Jakarta on Friday to reaffirm its commitment to their Cilacap Refinery joint development....
Business Day	https://www.nytimes.com/reuters/2017/07/07/business/07reuters-germany-emissions-diesel-weil.html	2017-07-07T10:12:29+0000	German carmakers must quickly address the problem of rising air pollution caused by diesel engines in several cities, the premiers of five German states said on Friday, adding that the issue should be solved by firms on a voluntary basis....
Business Day	https://www.nytimes.com/reuters/2017/07/07/business/07reuters-cyber-attack-mondelez-intl.html	2017-07-07T10:09:27+0000	Mondelez International Inc, the world's second-largest confectionary company, said its second-quarter revenue growth would be reduced by 3 percent due to the recent global cyber attack, sending its shares down slightly in extended trading....
World	https://www.nytimes.com/aponline/2017/07/07/world/middleeast/ap-ml-iraq.html	2017-07-07T10:06:47+0000	Despite clinging to only a sliver of territory in Mosul, Islamic State militants managed to launch a counterattack Friday that reversed days of Iraqi army territorial gains in just a matter of hours &#8212; a setback that underscores the fragility...
Business Day	https://www.nytimes.com/reuters/2017/07/07/business/07reuters-russia-oil-opec.html	2017-07-07T10:06:31+0000	Russia is ready to consider proposals from its partners, including on revising the parameters of the deal on global oil output cut, if need be, a spokesman for Russia's Energy Ministry said in a statement on Friday....
World	https://www.nytimes.com/aponline/2017/07/07/world/europe/ap-eu-portugal-drought.html	2017-07-07T10:03:45+0000	Portugal's government is activating contingency plans in response to a drought gripping almost 80 percent of the country....
World	https://www.nytimes.com/aponline/2017/07/07/world/africa/ap-af-central-african-republic-violence.html	2017-07-07T09:57:43+0000	Bodies lie in the streets of Zemio, the stench filling the air as homes burn and thousands flee the Central African Republic town recently hit by violence between warring militias....
World	https://www.nytimes.com/aponline/2017/07/07/world/europe/ap-eu-france-macron-investigation.html	2017-07-07T09:54:50+0000	A French investigation into a Las Vegas tech party is putting new pressure on President Emmanuel Macron's labor minister &#8212; and possibly the president himself &#8212; as they pursue difficult reforms to French work rules....
World	https://www.nytimes.com/aponline/2017/07/07/world/europe/ap-eu-sweden-attacks.html	2017-07-07T09:54:48+0000	Three men with links to an extremist group were Friday given prison sentences for recent attacks in southern Sweden targeting newly arrived migrants and a left-wing group....
World	https://www.nytimes.com/aponline/2017/07/07/world/europe/ap-eu-europe-turkey-.html	2017-07-07T09:54:45+0000	The Council of Europe's human rights commissioner has criticized the arrests in Turkey of eight activists and two others on terrorism-related charges....
World	https://www.nytimes.com/reuters/2017/07/07/world/europe/07reuters-g-20-germany-putin-trump-handshake.html	2017-07-07T09:54:28+0000	Russian President Vladimir Putin and U.S. President Donald Trump have shaken hands during their first face-to-face encounter at the G-20 summit in Hamburg, the Kremlin said on Friday....
Business Day	https://www.nytimes.com/2017/07/07/business/dealbook/morning-agenda-warren-buffett-energy-future-berkshire-hathaway.html	2017-07-07T09:54:10+0000	Warren E. Buffett announced a plan to buy Energy Future Holdings, the long-troubled Texas power giant, to gain its Oncor utilities arm....
World	https://www.nytimes.com/aponline/2017/07/07/world/middleeast/ap-ml-tunisia-missing-guantanamo.html	2017-07-07T09:48:43+0000	The two Tunisian former Guantanamo Bay detainees call their homeland an open-air prison and yearn for escape, even back to the U.S. detention center in Cuba. At least two other Tunisians freed from Guantanamo made their way to Syria, and another h...
Business Day	https://www.nytimes.com/reuters/2017/07/07/business/07reuters-cargill-sale.html	2017-07-07T09:48:27+0000	Commodity trader Cargill Inc [CARG.UL] completed the sale of its petroleum business to Australian investment bank Macquarie Group Ltd on June 30, a company spokeswoman told Reuters on Friday....
World	https://www.nytimes.com/reuters/2017/07/07/world/europe/07reuters-turkey-security-kurds.html	2017-07-07T09:45:33+0000	The jailed co-chairman of Turkey's pro-Kurdish Peoples' Democratic Party (HDP) refused to attend a court hearing in the capital Ankara on Friday because police told him he would have to be handcuffed, his party said....
World	https://www.nytimes.com/reuters/2017/07/07/world/europe/07reuters-france-politics-macron-vegas.html	2017-07-07T09:42:31+0000	French prosecutors launched an investigation on Friday into suspected financial misdemeanors by a French state body when it was led by a woman who is now a minister in President Emmanuel Macron's government....
World	https://www.nytimes.com/aponline/2017/07/07/world/europe/ap-ten-wimbledon.html	2017-07-07T09:39:51+0000	To appreciate fully just how outstanding Rafael Nadal is at the moment &#8212; 28 consecutive completed sets won in Grand Slam play &#8212; consider what Andy Murray went through at Wimbledon on Friday....
World	https://www.nytimes.com/aponline/2017/07/07/world/europe/ap-eu-germany-g20-summit-glance.html	2017-07-07T09:36:46+0000	An assertive U.S. president willing to tear up existing deals. Clashing positions over trade and climate change. North Korea launching a long-range missile. A global economy that's growing but leaves many people out....
World	https://www.nytimes.com/aponline/2017/07/07/world/europe/ap-eu-britain-london-fire.html	2017-07-07T09:36:44+0000	The head of the public inquiry into the Grenfell Tower inferno in west London that claimed at least 80 lives is facing hostility from displaced residents....
World	https://www.nytimes.com/reuters/2017/07/07/world/europe/07reuters-g20-germany-britain-climatechange.html	2017-07-07T09:33:28+0000	It is possible for the United States to rejoin the Paris agreement on climate change and G20 leaders meeting in Hamburg will urge President Donald Trump to find a way to do so, British Prime Minister Theresa May said on Friday....
World	https://www.nytimes.com/reuters/2017/07/07/world/europe/07reuters-britain-fire-insuranceclaims.html	2017-07-07T09:30:27+0000	Net property and liability claims after the fire at the London tower that killed scores of people in June are not expected to change from a preliminary estimate of 2.5 million pounds, the company that had insured the property said on Friday....
World	https://www.nytimes.com/aponline/2017/07/07/world/europe/ap-eu-turkey-islamic-state.html	2017-07-07T09:21:43+0000	Turkish police detained 29 suspected Islamic State group militants in raids in Istanbul on Friday, the country's state-run news agency reported....
Business Day	https://www.nytimes.com/reuters/2017/07/07/business/07reuters-britain-stocks.html	2017-07-07T09:21:42+0000	Falls in energy and bank stocks dampened an otherwise positive week for Britain's top share index, while changes in broker recommendations prompted moves in easyJet, WPP and Royal Mail....
World	https://www.nytimes.com/aponline/2017/07/07/world/asia/ap-as-china-activist-sentenced.html	2017-07-07T09:21:41+0000	Veteran Chinese labor activist Liu Xiaoming has been sentenced to 4 &#189; years in prison on the charge of inciting subversion of state power after he published his personal account of the bloody 1989 crackdown on pro-democracy protesters, rights...
World	https://www.nytimes.com/reuters/2017/07/07/world/asia/07reuters-china-northkorea-trade.html	2017-07-07T09:21:38+0000	A jump in first-quarter trade between China and North Korea was "unexpected" and masks a declining trend, a state-run Chinese newspaper said on Friday, after U.S. President Donald Trump denounced China's trade with its isolated neighbor....
World	https://www.nytimes.com/reuters/2017/07/07/world/europe/07reuters-g-20-germany-putin-opec.html	2017-07-07T09:15:34+0000	President Vladimir Putin said on Friday that Russia planned to keep cooperating with other countries to harmonise global energy markets and reduce price volatility....
World	https://www.nytimes.com/reuters/2017/07/07/world/europe/07reuters-china-rights.html	2017-07-07T09:03:32+0000	The United States is arranging for an American doctor to visit China to examine ailing Chinese dissident Liu Xiaobo, and a German cancer specialist is at the hospital in northeastern China that is treating the Nobel Peace laureate, U.S. and German...
Business Day	https://www.nytimes.com/reuters/2017/07/07/business/07reuters-britain-eu-st-julians.html	2017-07-07T09:00:35+0000	UK-focused motor insurer St Julians, owned by Markerstudy, is considering moving to Gibraltar from Malta as a result of Britain's vote to leave the European Union, Markerstudy said on Friday....
World	https://www.nytimes.com/2017/07/07/world/middleeast/yemen-cholera-outbreak-war.html	2017-07-07T09:00:31+0000	About 1,600 people have died because of a cholera outbreak in Yemen, where the bacterial infection has spread to 21 of the country’s 22 provinces....
Business Day	https://www.nytimes.com/2017/07/07/business/dealbook/how-a-home-bargain-became-a-pain-in-the-butt-and-worse.html	2017-07-07T09:00:30+0000	A contract for deed, a seller-financed deal, can make it difficult to determine who owns a property, and who is responsible for paying taxes....
World	https://www.nytimes.com/2017/07/07/world/americas/united-nations-nuclear-weapons-prohibition-destruction-global-treaty.html	2017-07-07T09:00:12+0000	None of the world’s nine nuclear-armed countries participated in the negotiations, but proponents of the treaty hope to eventually pressure them into signing....
Business Day	https://www.nytimes.com/2017/07/07/business/economy/jobs-report-june-unemployment.html	2017-07-07T09:00:12+0000	Employers added 222,000 workers in June, a healthy showing, but a tightening labor market has not followed historical patterns in driving up pay....
World	https://www.nytimes.com/reuters/2017/07/07/world/europe/07reuters-europe-migrants-spain.html	2017-07-07T08:57:35+0000	The number of migrants crossing into Spain by sea from North Africa has doubled in 2017 from last year, outpacing the Libya-Italy route as the fastest growing entry point to Europe....
World	https://www.nytimes.com/reuters/2017/07/07/world/europe/07reuters-china-rights-un.html	2017-07-07T08:54:32+0000	The United Nations human rights office is very concerned about a reported serious deterioration in the health of Liu Xiaobo, a Nobel prize-winning dissident, a U.N. spokeswoman said on Friday....
World	https://www.nytimes.com/reuters/2017/07/07/world/americas/07reuters-g20-germany-brics.html	2017-07-07T08:54:30+0000	The BRICS group of four major emerging market countries urged fellow members of the Group of 20 major economies on Friday to push for the implementation of the Paris climate deal that was rejected by the United States....
World	https://www.nytimes.com/reuters/2017/07/07/world/asia/07reuters-northkorea-missiles-shelters.html	2017-07-07T08:51:30+0000	Long within reach of most conventional North Korean artillery and missiles, South Korea and Japan are far from prepared if an all-out military conflict breaks out as tensions escalate over Pyongyang's rapidly advancing nuclear weapons program....
World	https://www.nytimes.com/reuters/2017/07/07/world/middleeast/07reuters-egypt-security.html	2017-07-07T08:42:29+0000	At least 23 Egyptian soldiers were killed when suicide car bombs tore through two military checkpoints in North Sinai on Friday, security sources said, an attack claimed by Islamic State that marks one of the bloodiest assaults on security forces ...
World	https://www.nytimes.com/reuters/2017/07/07/world/asia/07reuters-hongkong-china.html	2017-07-07T08:39:29+0000	Following this weekend's historic visit of China's first aircraft carrier, Hong Kong is expected to play host to more frequent military displays as Beijing seeks new ways of forging nationalist sentiment across the free-wheeling financial hub....
World	https://www.nytimes.com/aponline/2017/07/07/world/europe/ap-eu-trump-analysis.html	2017-07-07T08:36:56+0000	Most U.S. presidents use their foreign trips to promote the virtues of American democracy. President Donald Trump did some of that, too. But he didn't hesitate to use his quick visit to Poland to air some pointed grievances, blasting his predecess...
Business Day	https://www.nytimes.com/reuters/2017/07/07/business/07reuters-britain-economy.html	2017-07-07T08:36:29+0000	Britain's economy has struggled to gain momentum after a slow start to 2017, according to data published on Friday which raised questions about the chances of the Bank of England raising interest rates this year....
World	https://www.nytimes.com/aponline/2017/07/07/world/europe/ap-eu-europe-migrants-the-latest.html	2017-07-07T08:30:43+0000	The Latest on the flow of migrants into Europe (all times local):...
Business Day	https://www.nytimes.com/reuters/2017/07/07/business/07reuters-mufg-asia.html	2017-07-07T08:30:30+0000	Mitsubishi UFJ Financial Group Inc (MUFG) aims to tap into the expertise of partner Morgan Stanley and expand into wealth management, as Japan's biggest bank looks for new sources of revenue, its chief financial officer said on Friday....
World	https://www.nytimes.com/aponline/2017/07/07/world/europe/ap-eu-trump-the-latest.html	2017-07-07T08:27:39+0000	The Latest on President Donald Trump's second official visit to Europe (all times local):...
Business Day	https://www.nytimes.com/reuters/2017/07/07/business/07reuters-britain-energy-gas.html	2017-07-07T08:27:36+0000	Britain's energy market regulator Ofgem has launched an investigation into British Gas' switching terms, it said on Thursday....
Business Day	https://www.nytimes.com/reuters/2017/07/07/business/07reuters-britain-retail.html	2017-07-07T08:27:33+0000	British shops enjoyed their biggest rise in June sales in six years, a survey showed on Friday, helped by warm weather and weak numbers in the same month last year....
Business Day	https://www.nytimes.com/reuters/2017/07/07/business/07reuters-audi-emissions-arrest.html	2017-07-07T08:27:33+0000	Munich prosecutors arrested an Audi employee on suspicion of fraud and false advertising in connection with the carmaker's emissions scandal, the first arrest in Germany related to Volkswagen's diesel scandal....
Business Day	https://www.nytimes.com/reuters/2017/07/07/business/07reuters-britain-economy-jobs.html	2017-07-07T08:27:29+0000	Salaries for British workers starting in permanent jobs rose at the fastest pace since 2015 as businesses found it harder to hire staff, a problem exacerbated by Brexit, a survey of recruitment firms showed on Friday....
World	https://www.nytimes.com/reuters/2017/07/07/world/europe/07reuters-g20-germany-trump-tusk.html	2017-07-07T08:24:34+0000	European Council President Donald Tusk welcomed the support Donald Trump has offered to Transatlantic ties but voiced caution on Friday on whether they reflected a change in policy by the U.S. president....
World	https://www.nytimes.com/aponline/2017/07/07/world/middleeast/ap-ml-egypt.html	2017-07-07T08:21:50+0000	Islamic militants attacked a remote Egyptian army outpost in the Sinai Peninsula with a suicide car bomb and heavy machine gun fire on Friday, killing at least 23 soldiers in the deadliest attack in the turbulent region in two years....
World	https://www.nytimes.com/aponline/2017/07/07/world/europe/ap-eu-turkey-attack.html	2017-07-07T08:18:45+0000	Officials say suspected Kurdish militants have detonated an improvised explosive device in southeastern Turkey as the armored vehicle of a district official was passing by. No one was hurt in the attack....
World	https://www.nytimes.com/reuters/2017/07/07/world/africa/07reuters-safrica-economy-engineering.html	2017-07-07T08:09:35+0000	South Africa's metalworkers union said on Friday it has requested a certificate to strike in the engineering sector after wage hike talks deadlocked, and expects a decision by 15 July....
World	https://www.nytimes.com/reuters/2017/07/07/world/europe/07reuters-g20-germany-eu-trade.html	2017-07-07T08:09:30+0000	The European Union will respond if the United States imposes punitive tariffs on steel, European Commission President Jean-Claude Juncker said on Friday at the G20 summit in Hamburg....
Business Day	https://www.nytimes.com/reuters/2017/07/07/business/07reuters-austria-eurofighter.html	2017-07-07T08:06:41+0000	Austria plans to end its Eurofighter jet program early and replace it with a cheaper alternative fleet of aircraft bought or leased from another government, its defense minister said on Friday, amid a legal battle over the jets with Airbus....
